"State","District","Crop","Season","Yield-2022-23","Yield-2023-24","Yield-2024-25"
"Assam","Sivasagar","Rice","Kharif","1513.00","1924.00","1877.00"
"Assam","Sivasagar","Rice","Rabi","2646.00","",""
"Assam","Sivasagar","Rice","Summer","2968.00","3080.00","2986.00"
"Assam","Sivasagar","Rice","Total","2645.00","1925.00","1878.00"
"Assam","Sivasagar","Wheat","Rabi","1333.00","1434.00","1085.00"
"Assam","Sivasagar","Wheat","Total","1333.00","1434.00","1085.00"
"Assam","Sivasagar","Maize","Kharif","2833.00","2933.00","3446.00"
"Assam","Sivasagar","Maize","Rabi","2809.00","2795.00","5382.00"
"Assam","Sivasagar","Maize","Total","2814.00","2818.00","4672.00"
"Assam","Sivasagar","Ragi","Kharif","","","680.00"
"Assam","Sivasagar","Ragi","Total","","","680.00"
"Assam","Sivasagar","Small Millets","Kharif","600.00","852.00","752.00"
"Assam","Sivasagar","Small Millets","Total","600.00","852.00","752.00"
"Assam","Sivasagar","Shree Anna /Nutri Cereals","Kharif","600.00","852.00","747.00"
"Assam","Sivasagar","Shree Anna /Nutri Cereals","Total","600.00","852.00","747.00"
"Assam","Sivasagar","Nutri/Coarse Cereals","Kharif","2275.00","2560.00","3094.00"
"Assam","Sivasagar","Nutri/Coarse Cereals","Rabi","2809.00","2795.00","5382.00"
"Assam","Sivasagar","Nutri/Coarse Cereals","Total","2667.00","2748.00","4467.00"
"Assam","Sivasagar","Cereals","Kharif","1712.00","1924.00","1878.00"
"Assam","Sivasagar","Cereals","Rabi","2646.00","2713.00","4920.00"
"Assam","Sivasagar","Cereals","Summer","2968.00","3080.00","2986.00"
"Assam","Sivasagar","Cereals","Total","2644.00","1927.00","1887.00"
"Assam","Sivasagar","Tur","Kharif","1000.00","970.00","961.00"
"Assam","Sivasagar","Tur","Total","1000.00","970.00","961.00"
"Assam","Sivasagar","Gram","Rabi","","460.00","524.00"
"Assam","Sivasagar","Gram","Total","","460.00","524.00"
"Assam","Sivasagar","Urad","Kharif","","658.00",""
"Assam","Sivasagar","Urad","Rabi","669.00","662.00","652.00"
"Assam","Sivasagar","Urad","Summer","","627.00","630.00"
"Assam","Sivasagar","Urad","Total","669.00","653.00","648.00"
"Assam","Sivasagar","Moong","Rabi","727.00","726.00","721.00"
"Assam","Sivasagar","Moong","Summer","","538.00","731.00"
"Assam","Sivasagar","Moong","Total","727.00","630.00","726.00"
"Assam","Sivasagar","Lentil","Rabi","667.00","632.00","733.00"
"Assam","Sivasagar","Lentil","Total","667.00","632.00","733.00"
"Assam","Sivasagar","Other Pulses","Rabi","722.00","555.00","777.00"
"Assam","Sivasagar","Other Pulses","Total","722.00","555.00","777.00"
"Assam","Sivasagar","Total Pulses","Total","701.00","626.00","718.00"
"Assam","Sivasagar","Total Food Grains","Kharif","1657.00","1919.00","1878.00"
"Assam","Sivasagar","Total Food Grains","Rabi","2634.00","1038.00","1420.00"
"Assam","Sivasagar","Total Food Grains","Summer","2968.00","1099.00","1647.00"
"Assam","Sivasagar","Total Food Grains","Total","2632.00","1906.00","1871.00"
"Assam","Sonitpur","Rice","Kharif","1490.00","1722.00","1957.00"
"Assam","Sonitpur","Rice","Rabi","3129.00","",""
"Assam","Sonitpur","Rice","Summer","2963.00","3201.00","2723.00"
"Assam","Sonitpur","Rice","Total","2941.00","1948.00","2088.00"
"Assam","Sonitpur","Wheat","Rabi","1109.00","940.00","3135.00"
"Assam","Sonitpur","Wheat","Total","1109.00","940.00","3135.00"
"Assam","Sonitpur","Maize","Kharif","3345.00","2911.00","3343.00"
"Assam","Sonitpur","Maize","Rabi","3345.00","3250.00","2513.00"
"Assam","Sonitpur","Maize","Total","3345.00","3210.00","2585.00"
"Assam","Sonitpur","Ragi","Kharif","","700.00","600.00"
"Assam","Sonitpur","Ragi","Total","","700.00","600.00"
"Assam","Sonitpur","Small Millets","Kharif","693.00","611.00","595.00"
"Assam","Sonitpur","Small Millets","Total","693.00","611.00","595.00"
"Assam","Sonitpur","Shree Anna /Nutri Cereals","Kharif","693.00","641.00","597.00"
"Assam","Sonitpur","Shree Anna /Nutri Cereals","Total","693.00","641.00","597.00"
"Assam","Sonitpur","Nutri/Coarse Cereals","Kharif","3250.00","2128.00","2248.00"
"Assam","Sonitpur","Nutri/Coarse Cereals","Rabi","3345.00","3250.00","2513.00"
"Assam","Sonitpur","Nutri/Coarse Cereals","Total","3288.00","3061.00","2477.00"
"Assam","Sonitpur","Cereals","Kharif","2040.00","1726.00","1959.00"
"Assam","Sonitpur","Cereals","Rabi","3127.00","3026.00","2578.00"
"Assam","Sonitpur","Cereals","Summer","2963.00","3201.00","2723.00"
"Assam","Sonitpur","Cereals","Total","2958.00","2000.00","2112.00"
"Assam","Sonitpur","Tur","Kharif","1051.00","859.00","600.00"
"Assam","Sonitpur","Tur","Total","1051.00","859.00","600.00"
"Assam","Sonitpur","Gram","Rabi","747.00","649.00","650.00"
"Assam","Sonitpur","Gram","Total","747.00","649.00","650.00"
"Assam","Sonitpur","Urad","Kharif","","646.00",""
"Assam","Sonitpur","Urad","Rabi","776.00","650.00","721.00"
"Assam","Sonitpur","Urad","Summer","","700.00","700.00"
"Assam","Sonitpur","Urad","Total","776.00","653.00","717.00"
"Assam","Sonitpur","Moong","Rabi","788.00","899.00","900.00"
"Assam","Sonitpur","Moong","Summer","","450.00","502.00"
"Assam","Sonitpur","Moong","Total","788.00","817.00","786.00"
"Assam","Sonitpur","Lentil","Rabi","835.00","850.00","850.00"
"Assam","Sonitpur","Lentil","Total","835.00","850.00","850.00"
"Assam","Sonitpur","Other Pulses","Rabi","890.00","627.00","795.00"
"Assam","Sonitpur","Other Pulses","Total","890.00","627.00","795.00"
"Assam","Sonitpur","Total Pulses","Total","829.00","699.00","764.00"
"Assam","Sonitpur","Total Food Grains","Kharif","2016.00","1687.00","1951.00"
"Assam","Sonitpur","Total Food Grains","Rabi","2923.00","1574.00","1446.00"
"Assam","Sonitpur","Total Food Grains","Summer","2963.00","3062.00","2586.00"
"Assam","Sonitpur","Total Food Grains","Total","2811.00","1862.00","1991.00"
"Assam","South Salmara Mancachar","Rice","Kharif","907.00","1565.00","1625.00"
"Assam","South Salmara Mancachar","Rice","Rabi","3066.00","",""
"Assam","South Salmara Mancachar","Rice","Summer","3006.00","3290.00","2986.00"
"Assam","South Salmara Mancachar","Rice","Total","3012.00","2430.00","2324.00"
"Assam","South Salmara Mancachar","Wheat","Rabi","1481.00","1434.00","1350.00"
"Assam","South Salmara Mancachar","Wheat","Total","1481.00","1434.00","1350.00"
"Assam","South Salmara Mancachar","Maize","Kharif","4501.00","5500.00","3420.00"
"Assam","South Salmara Mancachar","Maize","Rabi","3901.00","5500.00","5382.00"
"Assam","South Salmara Mancachar","Maize","Total","4201.00","5500.00","4631.00"
"Assam","South Salmara Mancachar","Ragi","Kharif","","1200.00","1200.00"
"Assam","South Salmara Mancachar","Ragi","Total","","1200.00","1200.00"
"Assam","South Salmara Mancachar","Small Millets","Kharif","900.00","941.00","941.00"
"Assam","South Salmara Mancachar","Small Millets","Total","900.00","941.00","941.00"
"Assam","South Salmara Mancachar","Shree Anna /Nutri Cereals","Kharif","900.00","957.00","957.00"
"Assam","South Salmara Mancachar","Shree Anna /Nutri Cereals","Total","900.00","957.00","957.00"
"Assam","South Salmara Mancachar","Nutri/Coarse Cereals","Kharif","3609.00","4258.00","2727.00"
"Assam","South Salmara Mancachar","Nutri/Coarse Cereals","Rabi","3901.00","5500.00","5382.00"
"Assam","South Salmara Mancachar","Nutri/Coarse Cereals","Total","3734.00","4780.00","4152.00"
"Assam","South Salmara Mancachar","Cereals","Kharif","2839.00","1713.00","1687.00"
"Assam","South Salmara Mancachar","Cereals","Rabi","3036.00","3455.00","3825.00"
"Assam","South Salmara Mancachar","Cereals","Summer","3006.00","3290.00","2986.00"
"Assam","South Salmara Mancachar","Cereals","Total","3015.00","2520.00","2411.00"
"Assam","South Salmara Mancachar","Tur","Kharif","946.00","821.00","1500.00"
"Assam","South Salmara Mancachar","Tur","Total","946.00","821.00","1500.00"
"Assam","South Salmara Mancachar","Gram","Rabi","800.00","899.00","900.00"
"Assam","South Salmara Mancachar","Gram","Total","800.00","899.00","900.00"
"Assam","South Salmara Mancachar","Urad","Kharif","","560.00",""
"Assam","South Salmara Mancachar","Urad","Rabi","602.00","563.00","652.00"
"Assam","South Salmara Mancachar","Urad","Summer","","650.00","650.00"
"Assam","South Salmara Mancachar","Urad","Total","602.00","563.00","652.00"
"Assam","South Salmara Mancachar","Moong","Rabi","854.00","600.00","850.00"
"Assam","South Salmara Mancachar","Moong","Summer","","900.00","949.00"
"Assam","South Salmara Mancachar","Moong","Total","854.00","638.00","872.00"
"Assam","South Salmara Mancachar","Lentil","Rabi","902.00","1200.00","1200.00"
"Assam","South Salmara Mancachar","Lentil","Total","902.00","1200.00","1200.00"
"Assam","South Salmara Mancachar","Other Pulses","Rabi","1100.00","864.00","1036.00"
"Assam","South Salmara Mancachar","Other Pulses","Total","1100.00","864.00","1036.00"
"Assam","South Salmara Mancachar","Total Pulses","Total","712.00","709.00","866.00"
"Assam","South Salmara Mancachar","Total Food Grains","Kharif","2755.00","1622.00","1686.00"
"Assam","South Salmara Mancachar","Total Food Grains","Rabi","2782.00","1723.00","2013.00"
"Assam","South Salmara Mancachar","Total Food Grains","Summer","3006.00","3282.00","2977.00"
"Assam","South Salmara Mancachar","Total Food Grains","Total","2879.00","2331.00","2293.00"
"Assam","Sribhumi","Rice","Kharif","1541.00","1934.00","1816.00"
"Assam","Sribhumi","Rice","Rabi","2039.00","",""
"Assam","Sribhumi","Rice","Summer","2292.00","1996.00","2264.00"
"Assam","Sribhumi","Rice","Total","2051.00","1938.00","1851.00"
"Assam","Sribhumi","Wheat","Rabi","1333.00","1434.00",""
"Assam","Sribhumi","Wheat","Total","1333.00","1434.00",""
"Assam","Sribhumi","Maize","Kharif","1000.00","950.00","3446.00"
"Assam","Sribhumi","Maize","Rabi","1000.00","1050.00","5382.00"
"Assam","Sribhumi","Maize","Total","1000.00","1041.00","5172.00"
"Assam","Sribhumi","Small Millets","Kharif","556.00","500.00","500.00"
"Assam","Sribhumi","Small Millets","Total","556.00","500.00","500.00"
"Assam","Sribhumi","Shree Anna /Nutri Cereals","Kharif","556.00","500.00","500.00"
"Assam","Sribhumi","Shree Anna /Nutri Cereals","Total","556.00","500.00","500.00"
"Assam","Sribhumi","Nutri/Coarse Cereals","Kharif","882.00","838.00","2865.00"
"Assam","Sribhumi","Nutri/Coarse Cereals","Rabi","1000.00","1050.00","5382.00"
"Assam","Sribhumi","Nutri/Coarse Cereals","Total","993.00","1026.00","5050.00"
"Assam","Sribhumi","Cereals","Kharif","1523.00","1933.00","1816.00"
"Assam","Sribhumi","Cereals","Rabi","2030.00","1055.00","5382.00"
"Assam","Sribhumi","Cereals","Summer","2292.00","1996.00","2264.00"
"Assam","Sribhumi","Cereals","Total","2042.00","1934.00","1867.00"
"Assam","Sribhumi","Tur","Kharif","900.00","901.00","950.00"
"Assam","Sribhumi","Tur","Total","900.00","901.00","950.00"
"Assam","Sribhumi","Gram","Rabi","750.00","",""
"Assam","Sribhumi","Gram","Total","750.00","",""
"Assam","Sribhumi","Urad","Kharif","","658.00",""
"Assam","Sribhumi","Urad","Rabi","670.00","662.00","652.00"
"Assam","Sribhumi","Urad","Summer","","1051.00","1020.00"
"Assam","Sribhumi","Urad","Total","670.00","784.00","816.00"
"Assam","Sribhumi","Moong","Rabi","900.00","899.00","900.00"
"Assam","Sribhumi","Moong","Summer","","1000.00","1133.00"
"Assam","Sribhumi","Moong","Total","900.00","946.00","1029.00"
"Assam","Sribhumi","Lentil","Rabi","900.00","900.00","800.00"
"Assam","Sribhumi","Lentil","Total","900.00","900.00","800.00"
"Assam","Sribhumi","Other Pulses","Rabi","1051.00","1087.00","1107.00"
"Assam","Sribhumi","Other Pulses","Total","1051.00","1087.00","1107.00"
"Assam","Sribhumi","Total Pulses","Total","871.00","971.00","1016.00"
"Assam","Sribhumi","Total Food Grains","Kharif","1495.00","1927.00","1816.00"
"Assam","Sribhumi","Total Food Grains","Rabi","2016.00","1010.00","1557.00"
"Assam","Sribhumi","Total Food Grains","Summer","2292.00","1933.00","2174.00"
"Assam","Sribhumi","Total Food Grains","Total","2028.00","1897.00","1837.00"
"Assam","Tinsukia","Rice","Kharif","1161.00","1768.00","2035.00"
"Assam","Tinsukia","Rice","Rabi","1858.00","",""
"Assam","Tinsukia","Rice","Summer","2964.00","3080.00","2986.00"
"Assam","Tinsukia","Rice","Total","1806.00","1771.00","2037.00"
"Assam","Tinsukia","Wheat","Rabi","1307.00","1434.00","1350.00"
"Assam","Tinsukia","Wheat","Total","1307.00","1434.00","1350.00"
"Assam","Tinsukia","Maize","Kharif","2054.00","3897.00","2546.00"
"Assam","Tinsukia","Maize","Rabi","2055.00","3810.00","5382.00"
"Assam","Tinsukia","Maize","Total","2054.00","3885.00","3296.00"
"Assam","Tinsukia","Ragi","Kharif","","378.00","372.00"
"Assam","Tinsukia","Ragi","Total","","378.00","372.00"
"Assam","Tinsukia","Small Millets","Kharif","648.00","644.00","614.00"
"Assam","Tinsukia","Small Millets","Total","648.00","644.00","614.00"
"Assam","Tinsukia","Shree Anna /Nutri Cereals","Kharif","648.00","639.00","610.00"
"Assam","Tinsukia","Shree Anna /Nutri Cereals","Total","648.00","639.00","610.00"
"Assam","Tinsukia","Nutri/Coarse Cereals","Kharif","1809.00","3563.00","2239.00"
"Assam","Tinsukia","Nutri/Coarse Cereals","Rabi","2055.00","3810.00","5382.00"
"Assam","Tinsukia","Nutri/Coarse Cereals","Total","1861.00","3595.00","2968.00"
"Assam","Tinsukia","Cereals","Kharif","1300.00","1831.00","2040.00"
"Assam","Tinsukia","Cereals","Rabi","1857.00","3016.00","4453.00"
"Assam","Tinsukia","Cereals","Summer","2964.00","3080.00","2986.00"
"Assam","Tinsukia","Cereals","Total","1805.00","1843.00","2069.00"
"Assam","Tinsukia","Tur","Kharif","612.00","740.00","737.00"
"Assam","Tinsukia","Tur","Total","612.00","740.00","737.00"
"Assam","Tinsukia","Gram","Rabi","667.00","729.00","730.00"
"Assam","Tinsukia","Gram","Total","667.00","729.00","730.00"
"Assam","Tinsukia","Urad","Kharif","","658.00",""
"Assam","Tinsukia","Urad","Rabi","289.00","662.00","444.00"
"Assam","Tinsukia","Urad","Summer","","","880.00"
"Assam","Tinsukia","Urad","Total","289.00","660.00","457.00"
"Assam","Tinsukia","Moong","Rabi","694.00","672.00","668.00"
"Assam","Tinsukia","Moong","Summer","","518.00","580.00"
"Assam","Tinsukia","Moong","Total","694.00","668.00","646.00"
"Assam","Tinsukia","Lentil","Rabi","577.00","610.00","610.00"
"Assam","Tinsukia","Lentil","Total","577.00","610.00","610.00"
"Assam","Tinsukia","Other Pulses","Rabi","1268.00","1001.00","1264.00"
"Assam","Tinsukia","Other Pulses","Total","1268.00","1001.00","1264.00"
"Assam","Tinsukia","Total Pulses","Total","619.00","737.00","744.00"
"Assam","Tinsukia","Total Food Grains","Kharif","1291.00","1796.00","2038.00"
"Assam","Tinsukia","Total Food Grains","Rabi","1796.00","1101.00","1338.00"
"Assam","Tinsukia","Total Food Grains","Summer","2964.00","3018.00","2028.00"
"Assam","Tinsukia","Total Food Grains","Total","1752.00","1762.00","1993.00"
"Assam","Udalguri","Rice","Kharif","1506.00","2207.00","1807.00"
"Assam","Udalguri","Rice","Rabi","2475.00","",""
"Assam","Udalguri","Rice","Summer","3578.00","2441.00","2609.00"
"Assam","Udalguri","Rice","Total","2594.00","2237.00","1930.00"
"Assam","Udalguri","Wheat","Rabi","1273.00","1434.00","1350.00"
"Assam","Udalguri","Wheat","Total","1273.00","1434.00","1350.00"
"Assam","Udalguri","Maize","Kharif","2131.00","727.00","5521.00"
"Assam","Udalguri","Maize","Rabi","2131.00","784.00","9974.00"
"Assam","Udalguri","Maize","Total","2131.00","756.00","9445.00"
"Assam","Udalguri","Ragi","Kharif","","459.00","1540.00"
"Assam","Udalguri","Ragi","Total","","459.00","1540.00"
"Assam","Udalguri","Small Millets","Kharif","835.00","586.00","1017.00"
"Assam","Udalguri","Small Millets","Total","835.00","586.00","1017.00"
"Assam","Udalguri","Shree Anna /Nutri Cereals","Kharif","835.00","571.00","1161.00"
"Assam","Udalguri","Shree Anna /Nutri Cereals","Total","835.00","571.00","1161.00"
"Assam","Udalguri","Nutri/Coarse Cereals","Kharif","1941.00","710.00","3600.00"
"Assam","Udalguri","Nutri/Coarse Cereals","Rabi","2131.00","784.00","9974.00"
"Assam","Udalguri","Nutri/Coarse Cereals","Total","2046.00","745.00","8736.00"
"Assam","Udalguri","Cereals","Kharif","1667.00","2170.00","1821.00"
"Assam","Udalguri","Cereals","Rabi","2468.00","800.00","9510.00"
"Assam","Udalguri","Cereals","Summer","3578.00","2441.00","2609.00"
"Assam","Udalguri","Cereals","Total","2575.00","2177.00","2151.00"
"Assam","Udalguri","Tur","Kharif","877.00","480.00","479.00"
"Assam","Udalguri","Tur","Total","877.00","480.00","479.00"
"Assam","Udalguri","Gram","Rabi","805.00","983.00","936.00"
"Assam","Udalguri","Gram","Total","805.00","983.00","936.00"
"Assam","Udalguri","Urad","Kharif","","493.00",""
"Assam","Udalguri","Urad","Rabi","434.00","496.00","648.00"
"Assam","Udalguri","Urad","Summer","","703.00","700.00"
"Assam","Udalguri","Urad","Total","434.00","551.00","659.00"
"Assam","Udalguri","Moong","Rabi","778.00","465.00","618.00"
"Assam","Udalguri","Moong","Summer","","483.00","558.00"
"Assam","Udalguri","Moong","Total","778.00","473.00","601.00"
"Assam","Udalguri","Lentil","Rabi","827.00","823.00","737.00"
"Assam","Udalguri","Lentil","Total","827.00","823.00","737.00"
"Assam","Udalguri","Other Pulses","Rabi","1216.00","1183.00","1136.00"
"Assam","Udalguri","Other Pulses","Total","1216.00","1183.00","1136.00"
"Assam","Udalguri","Total Pulses","Total","920.00","865.00","901.00"
"Assam","Udalguri","Total Food Grains","Kharif","1613.00","2159.00","1816.00"
"Assam","Udalguri","Total Food Grains","Rabi","2445.00","903.00","5433.00"
"Assam","Udalguri","Total Food Grains","Summer","3578.00","2398.00","2588.00"
"Assam","Udalguri","Total Food Grains","Total","2550.00","2138.00","2115.00"
"Assam","West Karbi Anglong","Rice","Kharif","1927.00","2081.00","2162.00"
"Assam","West Karbi Anglong","Rice","Rabi","2595.00","",""
"Assam","West Karbi Anglong","Rice","Summer","2184.00","2516.00","2986.00"
"Assam","West Karbi Anglong","Rice","Total","2524.00","2101.00","2204.00"
"Assam","West Karbi Anglong","Wheat","Rabi","844.00","1434.00","1350.00"
"Assam","West Karbi Anglong","Wheat","Total","844.00","1434.00","1350.00"
"Assam","West Karbi Anglong","Maize","Kharif","2301.00","2255.00","3446.00"
"Assam","West Karbi Anglong","Maize","Rabi","2301.00","2105.00","5382.00"
"Assam","West Karbi Anglong","Maize","Total","2301.00","2204.00","4117.00"
"Assam","West Karbi Anglong","Ragi","Kharif","","1050.00","1800.00"
"Assam","West Karbi Anglong","Ragi","Total","","1050.00","1800.00"
"Assam","West Karbi Anglong","Small Millets","Kharif","851.00","993.00","1091.00"
"Assam","West Karbi Anglong","Small Millets","Total","851.00","993.00","1091.00"
"Assam","West Karbi Anglong","Shree Anna /Nutri Cereals","Kharif","851.00","1001.00","1190.00"
"Assam","West Karbi Anglong","Shree Anna /Nutri Cereals","Total","851.00","1001.00","1190.00"
"Assam","West Karbi Anglong","Nutri/Coarse Cereals","Kharif","2231.00","2064.00","3088.00"
"Assam","West Karbi Anglong","Nutri/Coarse Cereals","Rabi","2301.00","2105.00","5382.00"
"Assam","West Karbi Anglong","Nutri/Coarse Cereals","Total","2254.00","2076.00","3795.00"
"Assam","West Karbi Anglong","Cereals","Kharif","2015.00","2080.00","2198.00"
"Assam","West Karbi Anglong","Cereals","Rabi","2576.00","1912.00","4350.00"
"Assam","West Karbi Anglong","Cereals","Summer","2184.00","2516.00","2986.00"
"Assam","West Karbi Anglong","Cereals","Total","2499.00","2095.00","2283.00"
"Assam","West Karbi Anglong","Tur","Kharif","764.00","766.00","600.00"
"Assam","West Karbi Anglong","Tur","Total","764.00","766.00","600.00"
"Assam","West Karbi Anglong","Gram","Rabi","766.00","700.00","640.00"
"Assam","West Karbi Anglong","Gram","Total","766.00","700.00","640.00"
"Assam","West Karbi Anglong","Urad","Kharif","","658.00",""
"Assam","West Karbi Anglong","Urad","Rabi","671.00","662.00","652.00"
"Assam","West Karbi Anglong","Urad","Summer","","900.00","900.00"
